366	28024
367	28185
368	27440
369	27619
370	26939
371	26887
372	26593
373	25883
374	26064
375	25735
376	25495
377	25402
378	25191
379	25240
380	24810
381	24448
382	24282
383	24230
384	23683
385	23657
386	23837
387	23461
388	23494
389	23220
390	22921
391	23000
392	22424
393	22540
394	22643
395	22330
396	22591
397	22607
398	22309
399	21964
400	21933
401	21660
402	21396
403	21876
404	21439
405	21623
406	21677
407	21637
408	21787
409	21393
410	21123
411	21263
412	21463
413	21619
414	21096
415	21412
416	21448
417	21428
418	21157
419	21341
420	20872
421	21108
422	21533
423	21953
424	21389
425	21134
426	21103
427	21557
428	21313
429	21664
430	21609
431	21397
432	20874
433	20969
434	21225
435	21253
436	20872
437	20977
438	20487
439	20907
440	21242
441	21404
442	20611
443	20887
444	20704
445	20475
446	20873
447	21039
448	21077
449	20966
450	20888
451	21167
452	20919
453	21006
454	21047
455	20979
456	20982
457	21045
458	20938
459	20934
460	20759
461	20253
462	20623
463	20484
464	21110
465	21569
466	21073
467	20665
468	20918
469	21031
470	21166
471	21193
472	20558
473	20720
474	20348
475	20662
476	20181
477	20715
478	20068
479	20076
480	20219
481	20434
482	20093
483	19803
484	19828
485	20047
486	19933
487	19649
488	19345
489	19782
490	19614
491	19308
492	19459
493	19857
494	19619
495	19434
496	19196
497	19492
498	19293
499	19148
500	18910
501	18630
502	18302
503	18311
504	18223
505	18154
506	17689
507	17184
508	16846
509	17147
510	16903
511	16664
512	16312
513	16391
514	16698
515	16560
516	16107
517	16278
518	16340
519	15973
520	15961
521	16035
522	16181
523	15907
524	16180
525	16296
526	16051
527	15685
528	15547
529	15670
530	15374
531	15386
532	15380
533	15432
534	15232
535	14992
536	15030
537	14576
538	14478
539	14014
540	13992
541	13986
542	13988
543	13969
544	13648
545	13136
546	13086
547	13160
548	13104
549	13060
550	13033
551	12843
552	12818
553	13076
554	12823
555	12760
556	12495
557	12362
558	12033
559	11999
560	11834
561	12333
562	11980
563	12023
564	12176
565	12087
566	12032
567	11823
568	11750
569	11798
570	11752
571	11472
572	11772
573	11450
574	11261
575	11509
576	11307
577	11004
578	10964
579	10930
580	10696
581	10427
582	10237
583	10512
584	10375
585	10059
586	10385
587	9890
588	9850
589	10079
590	9736
591	9749
592	9642
593	9869
594	9709
595	9516
596	9290
597	9425
598	9306
599	8944
600	8890
601	9053
602	8849
603	9149
604	9080
605	9121
606	9044
607	8944
608	8822
609	8777
610	8856
611	8842
612	8874
613	8850
614	8527
615	8644
616	8446
617	8835
618	8603
619	8444
620	8358
621	8419
622	8339
623	8098
624	8199
625	8212
626	8423
627	8120
628	7968
629	7958
630	7932
631	7854
632	7969
633	7995
634	8029
635	7714
636	7776
637	7735
638	7672
639	7570
640	7504
641	7783
642	7413
643	7495
644	7489
645	7687
646	7620
647	7354
648	7403
649	7397
650	7375
651	7408
652	7679
653	7687
654	7502
655	7599
656	7418
657	7699
658	7503
659	7365
660	7741
661	7502
662	7423
663	7480
664	7645
665	7720
666	7633
667	7781
668	7496
669	7164
670	7352
671	7304
672	7432
673	7151
674	7158
675	7049
676	6944
677	6859
678	6922
679	6792
680	6498
681	7037
682	6812
683	6741
684	6859
685	6618
686	6543
687	6672
688	6670
689	6574
690	6656
691	6829
692	6529
693	6574
694	6749
695	6687
696	6628
697	6596
698	6544
699	6465
700	6657
701	6541
702	6584
703	6537
704	6802
705	6648
706	6566
707	6746
708	6743
709	6814
710	6822
711	6947
712	6868
713	6750
714	6800
715	6820
716	6922
717	6908
718	6812
719	6760
720	6680
721	6905
722	7026
723	6875
724	6936
725	7190
726	7032
727	7080
728	7101
729	7031
730	7136
731	7056
732	7147
733	7158
734	7364
735	7316
736	7206
737	7117
738	7350
739	7312
740	7180
741	7332
742	7334
743	7275
744	7453
745	7356
746	7448
747	7450
748	7529
749	7506
750	7896
751	8095
752	7912
753	7789
754	7903
755	8099
756	7971
757	7888
758	8102
759	8137
760	8032
761	7970
762	7885
763	7831
764	7893
765	8124
766	7929
767	7799
768	7784
769	8050
770	8140
771	8160
772	8168
773	8324
774	8390
775	8346
776	8466
777	8631
778	8562
779	8742
780	8723
781	8771
782	8697
783	8646
784	8848
785	8939
786	8866
787	8940
788	9201
789	8902
790	9164
791	9252
792	9254
793	9547
794	9622
795	9493
796	9844
797	9980
798	10053
799	10156
800	10388
801	10299
802	10519
803	9888
804	10390
805	10568
806	10672
807	10471
808	10652
809	10420
810	10491
811	10516
812	10342
813	10502
814	10458
815	10289
816	10106
817	10111
818	10218
819	10081
820	10027
821	9982
822	9845
823	10086
824	10081
825	10262
826	10266
827	10078
828	9910
829	9972
830	10082
831	10221
832	10178
833	10355
834	10228
835	10273
836	10265
837	10112
838	9836
839	10162
840	10229
841	10006
842	10034
843	9864
844	9678
845	9679
846	9755
847	9784
848	9768
849	9611
850	9623
851	9462
852	9413
853	9586
854	9375
855	9259
856	9391
857	9410
858	9142
859	9162
860	9224
861	8972
862	8840
863	8718
864	8861
865	8574
866	8575
867	8500
868	8295
869	8275
870	8015
871	7957
872	7661
873	7696
874	7680
875	7725
876	7660
877	7401
878	7225
879	7182
880	7018
881	7013
882	6818
883	6835
884	6717
885	6683
886	6541
887	6479
888	6304
889	6515
890	6515
891	6455
892	6152
893	6176
894	5944
895	6200
896	5969
897	5790
898	5604
899	5551
900	5550
901	5660
902	5599
903	5553
904	5473
905	5466
906	5462
907	5420
908	5203
909	5193
910	5063
911	5136
912	4983
913	4882
914	4896
915	4782
916	4677
917	4571
918	4539
919	4469
920	4532
921	4497
922	4460
923	4412
924	4501
925	4296
926	4303
927	4288
928	4154
929	4146
930	4238
931	4217
932	4182
933	4144
934	4112
935	4249
936	4123
937	4057
938	4119
939	4074
940	3957
941	3845
942	3911
943	4022
944	4141
945	4017
946	3792
947	3947
948	3900
949	4001
950	3948
951	3844
952	3873
953	3754
954	3812
955	3849
956	3762
957	3650
958	3616
959	3676
960	3566
961	3623
962	3659
963	3654
964	3471
965	3535
966	3472
967	3464
968	3533
969	3626
970	3513
971	3482
972	3311
973	3266
974	3227
975	3169
976	3178
977	3242
978	3163
979	3061
980	3127
981	3229
982	3326
983	3310
984	3212
985	3025
986	3094
987	3188
988	3208
989	3113
990	3230
991	3082
992	2890
993	3050
994	2994
995	3062
996	3137
997	3074
998	3180
999	3151
1000	11205072
