1	607267993
2	53153132
3	19677832
4	13716569
5	12526662
6	12803596
7	13553804
8	14585974
9	15846355
10	17266431
11	18477806
12	19789199
13	21080777
14	22634232
15	24205376
16	26202822
17	28438734
18	30942412
19	33391206
20	35520907
21	37136770
22	38223011
23	38496323
24	37798156
25	36424308
26	34097734
27	31081484
28	27633827
29	24020155
30	20285368
31	16836225
32	13692692
33	10895773
34	8572938
35	6697911
36	5220720
37	4098301
38	3275702
39	2651340
40	2216944
41	1914464
42	1718327
43	1586238
44	1495907
45	1432392
46	1388729
47	1344031
48	1316701
49	1262096
50	1213568
51	1165247
52	1111239
53	1049932
54	1005159
55	946097
56	898055
57	844582
58	785344
59	735011
60	694523
61	659119
62	622978
63	592033
64	564451
65	540924
66	524140
67	508910
68	492355
69	478714
70	468437
71	459251
72	445263
73	434477
74	426241
75	413042
76	402723
77	389732
78	378881
79	368067
80	361141
81	347419
82	337926
83	327294
84	320278
85	312690
86	300913
87	293604
88	286478
89	278186
90	269380
91	264890
92	260052
93	254098
94	246625
95	243823
96	237451
97	233607
98	229926
99	225715
100	221868
101	216855
102	212307
103	207685
104	203237
105	198461
106	194263
107	191486
108	188271
109	186093
110	181887
111	176757
112	175013
113	172705
114	168161
115	166161
116	164908
117	159752
118	156992
119	154784
120	153794
121	149721
122	146375
123	143774
124	141220
125	140056
126	138299
127	136270
128	134160
129	132795
130	128808
131	127447
132	125876
133	123606
134	122572
135	120978
136	119137
137	117295
138	116681
139	115579
140	112581
141	111772
142	111274
143	109214
144	107359
145	104753
146	103594
147	101319
148	100390
149	98448
150	97244
151	95899
152	95469
153	93446
154	93440
155	91989
156	90280
157	89079
158	89376
159	86345
160	85067
161	84564
162	83712
163	82715
164	81834
165	81051
166	79780
167	78829
168	79056
169	77207
170	77144
171	75194
172	75124
173	74024
174	72966
175	73672
176	72856
177	71016
178	69427
179	69450
180	68534
181	68446
182	67512
183	65671
184	65366
185	64598
186	63935
187	62573
188	61491
189	60978
190	60465
191	60141
192	59838
193	58871
194	58314
195	58133
196	57487
197	55780
198	55985
199	55376
200	55047
201	54044
202	53441
203	53278
204	51874
205	51188
206	51667
207	51315
208	50057
209	49960
210	49737
211	49007
212	47856
213	48357
214	48544
215	47757
216	47009
217	46155
218	46303
219	45127
220	44895
221	44428
222	43863
223	43742
224	43430
225	43914
226	42753
227	42366
228	41382
229	41392
230	41079
231	40506
232	40432
233	39877
234	39387
235	39044
236	38929
237	38630
238	39264
239	38091
240	37643
241	38025
242	37208
243	36738
244	36879
245	35615
246	35416
247	35312
248	35334
249	34395
250	34409
251	34043
252	33856
253	33583
254	33547
255	33038
256	32746
257	32381
258	31948
259	32076
260	31633
261	32047
262	31311
263	31325
264	30916
265	30502
266	30167
267	30325
268	29661
269	29818
270	29342
271	29197
272	29101
273	28885
274	28423
275	27841
276	28050
277	27810
278	27186
279	27284
280	27334
281	26863
282	26942
283	26853
284	25868
285	25650
286	25780
287	25662
288	25235
289	24876
290	24717
291	24546
292	24579
293	24435
294	24486
295	24121
296	23866
297	23782
298	23595
299	23658
300	23348
301	23070
302	23048
303	22643
304	22641
305	22312
306	22011
307	22076
308	22309
309	21941
310	22119
311	21943
312	21563
313	21563
314	21341
315	21271
316	21143
317	20900
318	20704
319	20335
320	20408
321	20147
322	19985
323	19483
324	19711
325	19717
326	19560
327	19788
328	19342
329	19195
330	19195
331	18985
332	18475
333	18362
334	18384
335	18546
336	18291
337	18080
338	18103
339	18094
340	17590
341	17850
342	17636
343	17248
344	17373
345	17409
346	17189
347	16806
348	17166
349	16689
350	16801
351	16915
352	16854
353	16597
354	16415
355	16518
356	15828
357	16131
358	16226
359	16454
360	15914
361	15729
362	15420
363	15472
364	15543
365	15164
366	14881
367	15532
368	15085
369	14854
370	15039
371	14707
372	14344
373	14633
374	14847
375	14497
376	14279
377	14098
378	14169
379	14085
380	14268
381	13794
382	14279
383	13841
384	13687
385	13626
386	13795
387	13474
388	13573
389	13619
390	13599
391	13470
392	13368
393	13049
394	13189
395	13434
396	13105
397	12950
398	12920
399	12726
400	12557
401	12360
402	12480
403	12400
404	12312
405	12357
406	12357
407	12223
408	12107
409	12050
410	11876
411	12183
412	11696
413	11790
414	11782
415	11803
416	11959
417	11766
418	11572
419	11254
420	11543
421	11226
422	11344
423	11235
424	11455
425	11226
426	11128
427	11296
428	11066
429	10974
430	10965
431	10900
432	10767
433	10530
434	10569
435	10400
436	10546
437	10457
438	10218
439	10199
440	10143
441	10009
442	9927
443	9949
444	10132
445	10159
446	9941
447	9796
448	9575
449	9740
450	9875
451	9810
452	9705
453	9481
454	9399
455	9566
456	9339
457	9592
458	9409
459	9146
460	9336
461	9156
462	9024
463	8996
464	9057
465	9299
466	9053
467	8947
468	8906
469	8884
470	8752
471	8769
472	8898
473	8688
474	8952
475	8465
476	8612
477	8540
478	8744
479	8617
480	8628
481	8492
482	8530
483	8335
484	8015
485	8199
486	8097
487	8338
488	8302
489	8347
490	7928
491	8189
492	8078
493	8273
494	8013
495	8012
496	7646
497	7871
498	7903
499	7790
500	8000
501	7977
502	7693
503	7528
504	7485
505	7590
506	7547
507	7530
508	7353
509	7386
510	7252
511	7359
512	7419
513	7250
514	7147
515	6966
516	7092
517	7096
518	7272
519	7328
520	7251
521	6823
522	6966
523	6909
524	6778
525	6694
526	6528
527	6728
528	6543
529	6507
530	6442
531	6562
532	6536
533	6559
534	6346
535	6227
536	6289
537	6323
538	6342
539	6149
540	6270
541	6255
542	6209
543	6157
544	6036
545	5990
546	6017
547	6005
548	5925
549	5911
550	5988
551	5856
552	5905
553	6013
554	6018
555	6094
556	5938
557	5843
558	5695
559	5789
560	5661
561	5568
562	5661
563	5728
564	5510
565	5650
566	5656
567	5464
568	5497
569	5534
570	5350
571	5575
572	5434
573	5390
574	5409
575	5363
576	5472
577	5347
578	5446
579	5621
580	5384
581	5298
582	5440
583	5349
584	5139
585	5513
586	5326
587	5147
588	5198
589	5154
590	5187
591	5211
592	5228
593	5063
594	5121
595	5024
596	5142
597	5211
598	4859
599	4982
600	5094
601	5039
602	5018
603	5025
604	4809
605	4834
606	4787
607	4890
608	4806
609	4838
610	4762
611	4841
612	4649
613	4434
614	4584
615	4520
616	4580
617	4589
618	4570
619	4627
620	4605
621	4552
622	4647
623	4532
624	4559
625	4568
626	4546
627	4458
628	4467
629	4482
630	4281
631	4478
632	4311
633	4383
634	4339
635	4318
636	4322
637	4271
638	4200
639	4343
640	4187
641	4345
642	4199
643	4335
644	4233
645	4097
646	4178
647	4143
648	4187
649	4160
650	4179
651	4145
652	4035
653	4083
654	4006
655	4092
656	4173
657	4111
658	4053
659	4089
660	4047
661	4030
662	3902
663	3945
664	3913
665	3910
666	4000
667	3988
668	3985
669	3977
670	3784
671	3819
672	3943
673	3857
674	3784
675	3776
676	3743
677	3747
678	3810
679	3753
680	3568
681	3688
682	3834
683	3737
684	3829
685	3774
686	3782
687	3736
688	3587
689	3619
690	3718
691	3579
692	3682
693	3578
694	3442
695	3584
696	3536
697	3543
698	3534
699	3423
700	3529
701	3463
702	3310
703	3507
704	3378
705	3277
706	3408
707	3487
708	3386
709	3357
710	3358
711	3292
712	3229
713	3071
714	3208
715	3188
716	3302
717	3378
718	3235
719	3303
720	3208
721	3173
722	3307
723	3200
724	3280
725	3224
726	3169
727	3146
728	2954
729	2999
730	3032
731	3098
732	3076
733	3102
734	2966
735	3002
736	3038
737	3069
738	3038
739	3042
740	2938
741	2904
742	2869
743	2985
744	2919
745	2736
746	2985
747	2961
748	2865
749	2839
750	2919
751	2822
752	2884
753	2784
754	2732
755	2831
756	2858
757	2829
758	2842
759	2891
760	2838
761	2773
762	2787
763	2676
764	2857
765	2798
766	2776
767	2791
768	2630
769	2623
770	2666
771	2657
772	2820
773	2677
774	2696
775	2593
776	2639
777	2617
778	2672
779	2623
780	2627
781	2495
782	2558
783	2592
784	2500
785	2591
786	2545
787	2515
788	2582
789	2436
790	2511
791	2481
792	2540
793	2522
794	2457
795	2479
796	2400
797	2512
798	2546
799	2545
800	2478
801	2442
802	2410
803	2385
804	2305
805	2315
806	2399
807	2334
808	2358
809	2352
810	2415
811	2482
812	2403
813	2326
814	2351
815	2427
816	2339
817	2370
818	2304
819	2236
820	2224
821	2314
822	2293
823	2337
824	2368
825	2254
826	2284
827	2212
828	2265
829	2246
830	2339
831	2207
832	2223
833	2156
834	2236
835	2286
836	2281
837	2273
838	2302
839	2325
840	2229
841	2183
842	2353
843	2198
844	2245
845	2203
846	2152
847	2163
848	2206
849	2127
850	2162
851	2137
852	2094
853	2219
854	2176
855	2103
856	1988
857	2077
858	2139
859	2017
860	2045
861	1986
862	2104
863	2042
864	2031
865	2000
866	2014
867	1958
868	1966
869	2039
870	2029
871	2212
872	2116
873	2004
874	2094
875	2014
876	1958
877	2039
878	1956
879	2021
880	1965
881	1966
882	1995
883	1914
884	1949
885	1963
886	1961
887	1865
888	2053
889	1970
890	1925
891	1861
892	1901
893	1931
894	1969
895	1934
896	1909
897	1925
898	1949
899	1851
900	1847
901	1796
902	1862
903	1924
904	1890
905	1960
906	1914
907	1835
908	1857
909	1752
910	1793
911	1832
912	1799
913	1846
914	1802
915	1808
916	1670
917	1813
918	1786
919	1797
920	1765
921	1742
922	1748
923	1727
924	1695
925	1774
926	1817
927	1748
928	1807
929	1806
930	1727
931	1645
932	1760
933	1700
934	1646
935	1673
936	1721
937	1688
938	1700
939	1776
940	1685
941	1670
942	1650
943	1624
944	1673
945	1786
946	1705
947	1668
948	1770
949	1710
950	1703
951	1755
952	1648
953	1717
954	1751
955	1623
956	1648
957	1666
958	1714
959	1654
960	1627
961	1610
962	1548
963	1614
964	1582
965	1666
966	1572
967	1615
968	1599
969	1588
970	1538
971	1567
972	1640
973	1563
974	1678
975	1491
976	1632
977	1537
978	1546
979	1560
980	1472
981	1527
982	1488
983	1529
984	1505
985	1455
986	1540
987	1509
988	1575
989	1441
990	1442
991	1505
992	1466
993	1444
994	1431
995	1430
996	1546
997	1350
998	1441
999	1475
1000	4201899
